Time Stamp [s],Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Rotation W
3.601405,-0.1184309,0.0908823,-1.170212,-0.4152818,-0.3420277,-0.1926743,0.8206307,
3.612537,-0.118422,0.09085846,-1.170196,-0.4151732,-0.3419504,-0.1926633,0.8207205,
3.623785,-0.118582,0.09081078,-1.1702,-0.4152227,-0.3420652,-0.1926392,0.8206532,
3.634902,-0.1185966,0.09076595,-1.170209,-0.414935,-0.3421144,-0.1925814,0.8207918,
3.645892,-0.1188035,0.09082985,-1.17019,-0.4148617,-0.3420858,-0.1924691,0.8208671,
3.657189,-0.1188376,0.09080124,-1.170191,-0.4145153,-0.3421938,-0.1922542,0.8210474,
3.668604,-0.1188378,0.09083843,-1.170108,-0.4143134,-0.3421126,-0.1922643,0.8211808,
3.680023,-0.1187944,0.09077454,-1.170136,-0.4141134,-0.3422929,-0.1921017,0.8212445,
3.69121,-0.1187084,0.09087086,-1.170084,-0.4138715,-0.3422082,-0.1920997,0.8214023,
3.702597,-0.1187031,0.09084034,-1.170019,-0.4137591,-0.3423386,-0.1919422,0.8214414,
3.714051,-0.1187506,0.09078979,-1.170041,-0.4136159,-0.3423535,-0.1919035,0.8215163,
3.725324,-0.118772,0.09082794,-1.170053,-0.413538,-0.3423462,-0.1918924,0.8215612,
3.736589,-0.1187313,0.09088135,-1.170029,-0.4133632,-0.3423427,-0.1918135,0.821669,
